id,County,State,Event,Date,Households,Participants
08035,Douglas County,CO,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,5,5
08035,Douglas County,CO,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,4,4
08035,Douglas County,CO,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,3,3
08035,Douglas County,CO,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,5,5
08035,Douglas County,CO,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,2,2
08035,Douglas County,CO,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,4,4
08035,Douglas County,CO,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,2,2
08035,Douglas County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,4,4
08035,Douglas County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,3,3
08035,Douglas County,CO,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,3,3
08035,Douglas County,CO,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,4,4
08035,Douglas County,CO,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,3,3
08035,Douglas County,CO,Why Do We Call Them Kivas?,2020-08-27,3,3
08035,Douglas County,CO,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,6,6
08035,Douglas County,CO,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
08035,Douglas County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,8,8
08035,Douglas County,CO,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,4,4
08035,Douglas County,CO,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,3,3
08035,Douglas County,CO,Crow Canyon Annual Meeting,2020-10-10,2,2
08035,Douglas County,CO,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,3,3
08035,Douglas County,CO,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,3,3
08035,Douglas County,CO,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,4,4
08035,Douglas County,CO,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,2,2
08035,Douglas County,CO,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
08035,Douglas County,CO,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
08035,Douglas County,CO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,9,9
17041,Douglas County,IL,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
20045,Douglas County,KS,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
20045,Douglas County,KS,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
20045,Douglas County,KS,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
20045,Douglas County,KS,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
20045,Douglas County,KS,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
20045,Douglas County,KS,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,3,3
20045,Douglas County,KS,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
20045,Douglas County,KS,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
20045,Douglas County,KS,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,2,2
20045,Douglas County,KS,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
20045,Douglas County,KS,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
20045,Douglas County,KS,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
20045,Douglas County,KS,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
20045,Douglas County,KS,Why Do We Call Them Kivas?,2020-08-27,1,1
20045,Douglas County,KS,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
31055,Douglas County,NE,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
32005,Douglas County,NV,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
32005,Douglas County,NV,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
41019,Douglas County,OR,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
41019,Douglas County,OR,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
41019,Douglas County,OR,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
41019,Douglas County,OR,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
41019,Douglas County,OR,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
41019,Douglas County,OR,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
41019,Douglas County,OR,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
41019,Douglas County,OR,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
53017,Douglas County,WA,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
53017,Douglas County,WA,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
53017,Douglas County,WA,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
53017,Douglas County,WA,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
53017,Douglas County,WA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
53017,Douglas County,WA,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
53017,Douglas County,WA,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
53017,Douglas County,WA,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
53017,Douglas County,WA,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
53017,Douglas County,WA,Why Do We Call Them Kivas?,2020-08-27,1,1
53017,Douglas County,WA,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
53017,Douglas County,WA,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
53017,Douglas County,WA,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
53017,Douglas County,WA,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
53017,Douglas County,WA,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
53017,Douglas County,WA,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
53017,Douglas County,WA,Crow Canyon Annual Meeting,2020-10-10,1,1
53017,Douglas County,WA,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
53017,Douglas County,WA,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,1,1
53017,Douglas County,WA,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,1,1
53017,Douglas County,WA,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
53017,Douglas County,WA,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
53017,Douglas County,WA,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
53017,Douglas County,WA,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
53017,Douglas County,WA,Seasons of Navajo II with William Tsosie Jr.,2021-01-07,1,1
19061,Dubuque County,IA,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
19061,Dubuque County,IA,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
19061,Dubuque County,IA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
19061,Dubuque County,IA,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
19061,Dubuque County,IA,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
19061,Dubuque County,IA,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
19061,Dubuque County,IA,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
19061,Dubuque County,IA,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
19061,Dubuque County,IA,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
19061,Dubuque County,IA,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
19061,Dubuque County,IA,Why Do We Call Them Kivas?,2020-08-27,1,1
19061,Dubuque County,IA,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
19061,Dubuque County,IA,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
19061,Dubuque County,IA,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
19061,Dubuque County,IA,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
19061,Dubuque County,IA,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
19061,Dubuque County,IA,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
19061,Dubuque County,IA,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,1,1
19061,Dubuque County,IA,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,1,1
19061,Dubuque County,IA,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
19061,Dubuque County,IA,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
19061,Dubuque County,IA,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
19061,Dubuque County,IA,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
55033,Dunn County,WI,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
17043,DuPage County,IL,Climate and Culture Online Seminar,2020-01-24,2,2
17043,DuPage County,IL,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
17043,DuPage County,IL,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
17043,DuPage County,IL,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
17043,DuPage County,IL,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
17043,DuPage County,IL,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,2,2
17043,DuPage County,IL,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
17043,DuPage County,IL,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,4,4
17043,DuPage County,IL,Four Corners Lecture Series Presents Edward Box III,2020-05-28,3,3
17043,DuPage County,IL,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,3,3
17043,DuPage County,IL,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
17043,DuPage County,IL,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
17043,DuPage County,IL,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
17043,DuPage County,IL,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
37063,Durham County,NC,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
36027,Dutchess County,NY,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
08037,Eagle County,CO,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
08037,Eagle County,CO,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
08037,Eagle County,CO,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,2,2
08037,Eagle County,CO,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,2,2
08037,Eagle County,CO,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,2,2
08037,Eagle County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
08037,Eagle County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
08037,Eagle County,CO,Why Do We Call Them Kivas?,2020-08-27,1,1
08037,Eagle County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
08037,Eagle County,CO,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
08037,Eagle County,CO,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,2,2
08037,Eagle County,CO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
55035,Eau Claire County,WI,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
55035,Eau Claire County,WI,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
35015,Eddy County,NM,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
35015,Eddy County,NM,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
35015,Eddy County,NM,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
35015,Eddy County,NM,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
35015,Eddy County,NM,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
35015,Eddy County,NM,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
35015,Eddy County,NM,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
06017,El Dorado County,CA,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
06017,El Dorado County,CA,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
06017,El Dorado County,CA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
06017,El Dorado County,CA,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,3,3
06017,El Dorado County,CA,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
06017,El Dorado County,CA,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,2,2
08041,El Paso County,CO,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
08041,El Paso County,CO,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
08041,El Paso County,CO,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,5,5
